Season,Home Team,Away Team,Score,Month,Year,WeekOfYear,TotalShotsPerHomeTeam,TotalSoTPerHomeTeam,TotalPassesPerHomeTeam,TotalAccurPerHomeTeam,TotalInaccurPerHomeTeam,TotalShotsPerAwayTeam,TotalSoTPerAwayTeam,TotalPassesPerAwayTeam,TotalAccurPerAwayTeam,TotalInaccurPerAwayTeam,ShotsHomeAway_diff,SoTHomeAway_diff,TotalShotsPerMatch,TotalSoTPerMatch,TotalPassesPerMatch,TotalAccurPerMatch,TotalInaccurPerMatch,AccurPassesHome,AccurPassesAway,AccurPassesMatch,ShotsPerHalf1Home,ShotsPerHalf2Home,SoTPerHalf1Home,SoTPerHalf2Home,PassesPerHalf1Home,PassesPerHalf2Home,AccurPerHalf1Home,AccurPerHalf2Home,InaccurPerHalf1Home,InaccurPerHalf2Home,AccurPassesPerHalf1Home,AccurPassesPerHalf2Home,ShotsPerHalf1Away,ShotsPerHalf2Away,SoTPerHalf1Away,SoTPerHalf2Away,PassesPerHalf1Away,PassesPerHalf2Away,AccurPerHalf1Away,AccurPerHalf2Away,InaccurPerHalf1Away,InaccurPerHalf2Away,AccurPassesPerHalf1Away,AccurPassesPerHalf2Away,ShotsHalf1_diff,ShotsHalf2_diff,SoTHalf1_diff,SoTHalf2_diff
1,Butterfly,Medusa Merger,Draw,12,2016,352,13.0,3.0,453.0,354.0,99.0,7.0,1.0,549.0,470.0,79.0,6.0,2.0,20.0,4.0,1002.0,824.0,178.0,0.7812,0.856,0.8223,6.0,7.0,2.0,1.0,274.0,179.0,222.0,132.0,52.0,47.0,0.81,0.7373,3.0,4.0,0.0,1.0,257.0,292.0,216.0,254.0,41.0,38.0,0.8403,0.8696,3.0,3.0,2.0,0.0
1,Butterfly,Milky Way,Away win,11,2016,313,19.0,7.0,410.0,327.0,83.0,6.0,0.0,349.0,263.0,86.0,13.0,7.0,25.0,7.0,759.0,590.0,169.0,0.7974,0.7534,0.7773,6.0,13.0,4.0,3.0,167.0,243.0,130.0,197.0,37.0,46.0,0.7783,0.8105,2.0,4.0,0.0,0.0,207.0,142.0,163.0,100.0,44.0,42.0,0.7876,0.704,4.0,9.0,4.0,3.0
1,Sombrero,Butterfly,Draw,11,2016,331,13.0,3.0,327.0,249.0,78.0,15.0,1.0,399.0,316.0,83.0,-2.0,2.0,28.0,4.0,726.0,565.0,161.0,0.761,0.792,0.7783,7.0,6.0,1.0,2.0,172.0,155.0,131.0,118.0,41.0,37.0,0.7617,0.761,6.0,9.0,1.0,0.0,202.0,197.0,159.0,157.0,43.0,40.0,0.787,0.797,1.0,-3.0,0.0,2.0
1,Milky Way,Butterfly,Home Win,2,2017,59,5.0,0.0,388.0,287.0,101.0,8.0,4.0,452.0,358.0,94.0,-3.0,-4.0,13.0,4.0,840.0,645.0,195.0,0.7397,0.792,0.768,2.0,3.0,0.0,0.0,207.0,181.0,154.0,133.0,53.0,48.0,0.744,0.735,4.0,4.0,1.0,3.0,241.0,211.0,193.0,165.0,48.0,46.0,0.801,0.782,-2.0,-1.0,-1.0,-3.0
1,Butterfly,Sculptor,Home Win,1,2017,15,17.0,7.0,342.0,258.0,84.0,9.0,2.0,474.0,415.0,59.0,8.0,5.0,26.0,9.0,816.0,673.0,143.0,0.7544,0.8755,0.8247,11.0,6.0,5.0,2.0,171.0,171.0,131.0,127.0,40.0,44.0,0.766,0.7427,5.0,4.0,2.0,0.0,271.0,203.0,242.0,173.0,29.0,30.0,0.893,0.852,6.0,2.0,3.0,2.0
1,Cartwheel,Butterfly,Home Win,1,2017,18,8.0,2.0,583.0,501.0,82.0,12.0,6.0,393.0,301.0,92.0,-4.0,-4.0,20.0,8.0,976.0,802.0,174.0,0.8594,0.766,0.822,5.0,3.0,1.0,1.0,342.0,241.0,302.0,199.0,40.0,42.0,0.883,0.8257,7.0,5.0,4.0,2.0,192.0,201.0,155.0,146.0,37.0,55.0,0.807,0.7266,-2.0,-2.0,-3.0,-1.0
1,Cigar,Butterfly,Draw,8,2017,224,15.0,4.0,360.0,280.0,80.0,16.0,4.0,506.0,415.0,91.0,-1.0,0.0,31.0,8.0,866.0,695.0,171.0,0.778,0.8203,0.8027,6.0,9.0,1.0,3.0,236.0,124.0,186.0,94.0,50.0,30.0,0.788,0.7583,4.0,12.0,1.0,3.0,281.0,225.0,228.0,187.0,53.0,38.0,0.8115,0.831,2.0,-3.0,0.0,0.0
2,Cosmos Redshift 7,Milky Way,Home Win,11,2017,325,8.0,2.0,483.0,406.0,77.0,7.0,2.0,374.0,290.0,84.0,1.0,0.0,15.0,4.0,857.0,696.0,161.0,0.841,0.7754,0.812,4.0,4.0,1.0,1.0,288.0,195.0,249.0,157.0,39.0,38.0,0.8647,0.805,2.0,5.0,1.0,1.0,187.0,187.0,145.0,145.0,42.0,42.0,0.7754,0.7754,2.0,-1.0,0.0,0.0
2,Sculptor,Cosmos Redshift 7,Away win,11,2017,308,8.0,2.0,389.0,319.0,70.0,6.0,1.0,406.0,343.0,63.0,2.0,1.0,14.0,3.0,795.0,662.0,133.0,0.82,0.8447,0.8325,2.0,6.0,0.0,2.0,210.0,179.0,173.0,146.0,37.0,33.0,0.8237,0.8154,1.0,5.0,0.0,1.0,251.0,155.0,212.0,131.0,39.0,24.0,0.8447,0.845,1.0,1.0,0.0,1.0
2,Cartwheel,Cosmos Redshift 7,Draw,12,2017,339,10.0,2.0,495.0,429.0,66.0,22.0,5.0,380.0,304.0,76.0,-12.0,-3.0,32.0,7.0,875.0,733.0,142.0,0.8667,0.8,0.838,5.0,5.0,1.0,1.0,298.0,197.0,263.0,166.0,35.0,31.0,0.8823,0.843,10.0,12.0,3.0,2.0,145.0,235.0,111.0,193.0,34.0,42.0,0.7656,0.8213,-5.0,-7.0,-2.0,-1.0
2,Coma Pinwheel,Cosmos Redshift 7,Home Win,1,2018,17,12.0,7.0,471.0,358.0,113.0,14.0,2.0,520.0,407.0,113.0,-2.0,5.0,26.0,9.0,991.0,765.0,226.0,0.7603,0.7827,0.772,6.0,6.0,3.0,4.0,261.0,210.0,208.0,150.0,53.0,60.0,0.797,0.7144,6.0,8.0,1.0,1.0,200.0,320.0,161.0,246.0,39.0,74.0,0.805,0.7686,0.0,-2.0,2.0,3.0
2,Cosmos Redshift 7,Circinus,Home Win,12,2017,350,13.0,4.0,648.0,566.0,82.0,4.0,1.0,272.0,204.0,68.0,9.0,3.0,17.0,5.0,920.0,770.0,150.0,0.8735,0.75,0.837,4.0,9.0,1.0,3.0,264.0,384.0,223.0,343.0,41.0,41.0,0.8447,0.893,2.0,2.0,1.0,0.0,177.0,95.0,141.0,63.0,36.0,32.0,0.7964,0.663,2.0,7.0,0.0,3.0
2,Cosmos Redshift 7,Fireworks,Draw,10,2017,301,20.0,8.0,503.0,424.0,79.0,7.0,1.0,361.0,275.0,86.0,13.0,7.0,27.0,9.0,864.0,699.0,165.0,0.843,0.7617,0.809,5.0,15.0,1.0,7.0,179.0,324.0,140.0,284.0,39.0,40.0,0.782,0.8765,5.0,2.0,1.0,0.0,246.0,115.0,199.0,76.0,47.0,39.0,0.809,0.6606,0.0,13.0,0.0,7.0
2,Cosmos Redshift 7,Tadpole,Draw,1,2018,10,11.0,1.0,434.0,333.0,101.0,9.0,6.0,391.0,290.0,101.0,2.0,-5.0,20.0,7.0,825.0,623.0,202.0,0.767,0.7417,0.7554,7.0,4.0,1.0,0.0,197.0,237.0,152.0,181.0,45.0,56.0,0.7715,0.7637,4.0,5.0,3.0,3.0,214.0,177.0,167.0,123.0,47.0,54.0,0.7803,0.695,3.0,-1.0,-2.0,-3.0
2,Cosmos Redshift 7,Triangulum,Draw,6,2018,156,10.0,2.0,522.0,440.0,82.0,9.0,0.0,394.0,336.0,58.0,1.0,2.0,19.0,2.0,916.0,776.0,140.0,0.843,0.853,0.847,3.0,7.0,0.0,2.0,280.0,242.0,239.0,201.0,41.0,41.0,0.8535,0.8306,4.0,5.0,0.0,0.0,211.0,183.0,178.0,158.0,33.0,25.0,0.8438,0.8633,-1.0,2.0,0.0,2.0
2,Medusa Merger,Cosmos Redshift 7,Home Win,1,2018,2,11.0,3.0,392.0,301.0,91.0,13.0,4.0,434.0,339.0,95.0,-2.0,-1.0,24.0,7.0,826.0,640.0,186.0,0.768,0.7812,0.775,3.0,8.0,0.0,3.0,216.0,176.0,171.0,130.0,45.0,46.0,0.7915,0.739,4.0,9.0,1.0,3.0,182.0,252.0,135.0,204.0,47.0,48.0,0.7417,0.8096,-1.0,-1.0,-1.0,0.0
2,Sculptor,Sunflower,Home Win,4,2018,94,6.0,2.0,381.0,277.0,104.0,11.0,3.0,472.0,376.0,96.0,-5.0,-1.0,17.0,5.0,853.0,653.0,200.0,0.727,0.7964,0.7656,2.0,4.0,1.0,1.0,192.0,189.0,140.0,137.0,52.0,52.0,0.729,0.725,3.0,8.0,1.0,2.0,216.0,256.0,173.0,203.0,43.0,53.0,0.801,0.793,-1.0,-4.0,0.0,-1.0
2,Circinus,Sunflower,Draw,2,2018,51,10.0,3.0,584.0,494.0,90.0,11.0,3.0,443.0,355.0,88.0,-1.0,0.0,21.0,6.0,1027.0,849.0,178.0,0.8457,0.8013,0.8267,2.0,8.0,0.0,3.0,377.0,207.0,327.0,167.0,50.0,40.0,0.867,0.8066,5.0,6.0,1.0,2.0,229.0,214.0,187.0,168.0,42.0,46.0,0.8164,0.785,-3.0,2.0,-1.0,1.0
2,Cartwheel,Sunflower,Home Win,12,2017,353,7.0,0.0,585.0,489.0,96.0,10.0,2.0,557.0,466.0,91.0,-3.0,-2.0,17.0,2.0,1142.0,955.0,187.0,0.836,0.8364,0.8364,4.0,3.0,0.0,0.0,330.0,255.0,280.0,209.0,50.0,46.0,0.8486,0.82,6.0,4.0,1.0,1.0,262.0,295.0,212.0,254.0,50.0,41.0,0.809,0.861,-2.0,-1.0,-1.0,-1.0
2,Sunflower,Sculptor,Home Win,2,2018,55,16.0,6.0,423.0,333.0,90.0,10.0,4.0,641.0,541.0,100.0,6.0,2.0,26.0,10.0,1064.0,874.0,190.0,0.787,0.8438,0.8213,9.0,7.0,4.0,2.0,265.0,158.0,219.0,114.0,46.0,44.0,0.826,0.7217,1.0,9.0,1.0,3.0,274.0,367.0,233.0,308.0,41.0,59.0,0.8506,0.8394,8.0,-2.0,3.0,-1.0
2,Sunflower,Cigar,Away win,6,2018,156,8.0,3.0,606.0,518.0,88.0,1.0,0.0,392.0,322.0,70.0,7.0,3.0,9.0,3.0,998.0,840.0,158.0,0.855,0.8213,0.842,5.0,3.0,2.0,1.0,284.0,322.0,244.0,274.0,40.0,48.0,0.8594,0.851,1.0,0.0,0.0,0.0,229.0,163.0,191.0,131.0,38.0,32.0,0.834,0.8037,4.0,3.0,2.0,1.0
2,Sunflower,Circinus,Away win,1,2018,16,16.0,4.0,517.0,418.0,99.0,5.0,2.0,463.0,380.0,83.0,11.0,2.0,21.0,6.0,980.0,798.0,182.0,0.8086,0.821,0.8145,8.0,8.0,2.0,2.0,249.0,268.0,207.0,211.0,42.0,57.0,0.8315,0.787,4.0,1.0,2.0,0.0,249.0,214.0,222.0,158.0,27.0,56.0,0.8916,0.7383,4.0,7.0,0.0,2.0
2,Sunflower,Cartwheel,Home Win,5,2018,121,5.0,2.0,404.0,332.0,72.0,10.0,4.0,683.0,602.0,81.0,-5.0,-2.0,15.0,6.0,1087.0,934.0,153.0,0.822,0.8813,0.8594,5.0,0.0,2.0,0.0,193.0,211.0,166.0,166.0,27.0,45.0,0.86,0.7866,5.0,5.0,3.0,1.0,306.0,377.0,277.0,325.0,29.0,52.0,0.9053,0.8623,0.0,-5.0,-1.0,-1.0
2,Sunflower,Coma Pinwheel,Home Win,3,2018,69,15.0,4.0,387.0,297.0,90.0,15.0,3.0,585.0,483.0,102.0,0.0,1.0,30.0,7.0,972.0,780.0,192.0,0.7676,0.8257,0.8022,3.0,12.0,0.0,4.0,195.0,192.0,161.0,136.0,34.0,56.0,0.8257,0.7085,7.0,8.0,2.0,1.0,293.0,292.0,251.0,232.0,42.0,60.0,0.8564,0.7944,-4.0,4.0,-2.0,3.0
2,Sunflower,Comet,Away win,3,2018,79,7.0,2.0,441.0,350.0,91.0,12.0,7.0,322.0,238.0,84.0,-5.0,-5.0,19.0,9.0,763.0,588.0,175.0,0.7935,0.7393,0.7705,1.0,6.0,0.0,2.0,209.0,232.0,163.0,187.0,46.0,45.0,0.78,0.806,9.0,3.0,6.0,1.0,183.0,139.0,136.0,102.0,47.0,37.0,0.743,0.734,-8.0,3.0,-6.0,1.0
2,Sunflower,Fireworks,Away win,12,2017,340,11.0,2.0,509.0,424.0,85.0,14.0,1.0,448.0,360.0,88.0,-3.0,1.0,25.0,3.0,957.0,784.0,173.0,0.833,0.8037,0.8193,8.0,3.0,1.0,1.0,300.0,209.0,250.0,174.0,50.0,35.0,0.8335,0.8325,5.0,9.0,1.0,0.0,248.0,200.0,202.0,158.0,46.0,42.0,0.8145,0.79,3.0,-6.0,0.0,1.0
2,Sunflower,Medusa Merger,Away win,5,2018,129,5.0,1.0,382.0,321.0,61.0,6.0,0.0,562.0,502.0,60.0,-1.0,1.0,11.0,1.0,944.0,823.0,121.0,0.8403,0.893,0.8716,2.0,3.0,1.0,0.0,187.0,195.0,156.0,165.0,31.0,30.0,0.834,0.846,3.0,3.0,0.0,0.0,327.0,235.0,296.0,206.0,31.0,29.0,0.9053,0.8765,-1.0,0.0,1.0,0.0
2,Sunflower,Milky Way,Away win,1,2018,9,15.0,4.0,539.0,447.0,92.0,11.0,3.0,362.0,289.0,73.0,4.0,1.0,26.0,7.0,901.0,736.0,165.0,0.829,0.7983,0.817,9.0,6.0,2.0,2.0,242.0,297.0,193.0,254.0,49.0,43.0,0.7974,0.855,5.0,6.0,2.0,1.0,196.0,166.0,156.0,133.0,40.0,33.0,0.796,0.8013,4.0,0.0,0.0,1.0
2,Sunflower,Tadpole,Home Win,3,2018,61,16.0,2.0,443.0,356.0,87.0,9.0,3.0,406.0,331.0,75.0,7.0,-1.0,25.0,5.0,849.0,687.0,162.0,0.8037,0.8154,0.809,10.0,6.0,2.0,0.0,219.0,224.0,176.0,180.0,43.0,44.0,0.8037,0.8037,4.0,5.0,1.0,2.0,227.0,179.0,187.0,144.0,40.0,35.0,0.8237,0.8047,6.0,1.0,1.0,-2.0
2,Sunflower,Triangulum,Away win,4,2018,100,15.0,2.0,437.0,341.0,96.0,3.0,1.0,380.0,277.0,103.0,12.0,1.0,18.0,3.0,817.0,618.0,199.0,0.7803,0.729,0.7563,5.0,10.0,0.0,2.0,209.0,228.0,156.0,185.0,53.0,43.0,0.7466,0.8115,3.0,0.0,1.0,0.0,213.0,167.0,155.0,122.0,58.0,45.0,0.7275,0.7305,2.0,10.0,-1.0,2.0
2,Comet,Sunflower,Away win,1,2018,20,3.0,1.0,565.0,463.0,102.0,6.0,0.0,428.0,335.0,93.0,-3.0,1.0,9.0,1.0,993.0,798.0,195.0,0.8193,0.7827,0.8037,0.0,3.0,0.0,1.0,258.0,307.0,211.0,252.0,47.0,55.0,0.818,0.821,1.0,5.0,0.0,0.0,235.0,193.0,188.0,147.0,47.0,46.0,0.8,0.7617,-1.0,-2.0,0.0,1.0
2,Cosmos Redshift 7,Sunflower,Draw,1,2018,26,9.0,1.0,559.0,472.0,87.0,8.0,1.0,392.0,323.0,69.0,1.0,0.0,17.0,2.0,951.0,795.0,156.0,0.844,0.824,0.836,4.0,5.0,1.0,0.0,291.0,268.0,248.0,224.0,43.0,44.0,0.852,0.836,4.0,4.0,1.0,0.0,201.0,191.0,161.0,162.0,40.0,29.0,0.801,0.848,0.0,1.0,0.0,0.0
2,Fireworks,Sunflower,Draw,6,2018,153,4.0,2.0,380.0,257.0,123.0,7.0,1.0,497.0,395.0,102.0,-3.0,1.0,11.0,3.0,877.0,652.0,225.0,0.6763,0.795,0.7437,2.0,2.0,1.0,1.0,196.0,184.0,134.0,123.0,62.0,61.0,0.6836,0.6685,2.0,5.0,0.0,1.0,275.0,222.0,218.0,177.0,57.0,45.0,0.793,0.7974,0.0,-3.0,1.0,0.0
2,Medusa Merger,Sunflower,Home Win,12,2017,349,5.0,1.0,436.0,342.0,94.0,9.0,5.0,552.0,457.0,95.0,-4.0,-4.0,14.0,6.0,988.0,799.0,189.0,0.784,0.828,0.8086,2.0,3.0,1.0,0.0,279.0,157.0,226.0,116.0,53.0,41.0,0.81,0.739,4.0,5.0,2.0,3.0,256.0,296.0,214.0,243.0,42.0,53.0,0.836,0.821,-2.0,-2.0,-1.0,-3.0
2,Milky Way,Sunflower,Draw,3,2018,64,9.0,2.0,528.0,449.0,79.0,12.0,6.0,357.0,285.0,72.0,-3.0,-4.0,21.0,8.0,885.0,734.0,151.0,0.8506,0.7983,0.8296,4.0,5.0,1.0,1.0,213.0,315.0,176.0,273.0,37.0,42.0,0.826,0.8667,7.0,5.0,5.0,1.0,223.0,134.0,184.0,101.0,39.0,33.0,0.825,0.754,-3.0,0.0,-4.0,0.0
2,Tadpole,Sunflower,Draw,11,2017,325,8.0,2.0,351.0,251.0,100.0,13.0,2.0,517.0,410.0,107.0,-5.0,0.0,21.0,4.0,868.0,661.0,207.0,0.7153,0.793,0.7617,7.0,1.0,2.0,0.0,195.0,156.0,150.0,101.0,45.0,55.0,0.769,0.6475,5.0,8.0,0.0,2.0,271.0,246.0,222.0,188.0,49.0,58.0,0.8193,0.764,2.0,-7.0,2.0,-2.0
2,Comet,Cosmos Redshift 7,Away win,1,2018,23,4.0,2.0,475.0,376.0,99.0,12.0,3.0,489.0,390.0,99.0,-8.0,-1.0,16.0,5.0,964.0,766.0,198.0,0.7915,0.7974,0.7944,0.0,4.0,0.0,2.0,187.0,288.0,137.0,239.0,50.0,49.0,0.7324,0.83,4.0,8.0,2.0,1.0,309.0,180.0,257.0,133.0,52.0,47.0,0.8315,0.739,-4.0,-4.0,-2.0,1.0
2,Cigar,Cosmos Redshift 7,Home Win,3,2018,80,9.0,1.0,264.0,186.0,78.0,12.0,4.0,574.0,475.0,99.0,-3.0,-3.0,21.0,5.0,838.0,661.0,177.0,0.7046,0.8276,0.7886,7.0,2.0,1.0,0.0,157.0,107.0,118.0,68.0,39.0,39.0,0.7515,0.6357,6.0,6.0,2.0,2.0,312.0,262.0,261.0,214.0,51.0,48.0,0.8364,0.817,1.0,-4.0,-1.0,-2.0
2,Circinus,Cosmos Redshift 7,Away win,3,2018,65,14.0,4.0,592.0,495.0,97.0,6.0,3.0,444.0,351.0,93.0,8.0,1.0,20.0,7.0,1036.0,846.0,190.0,0.836,0.7905,0.8164,5.0,9.0,1.0,3.0,239.0,353.0,203.0,292.0,36.0,61.0,0.8496,0.827,4.0,2.0,1.0,2.0,268.0,176.0,222.0,129.0,46.0,47.0,0.828,0.733,1.0,7.0,0.0,1.0
2,Cosmos Redshift 7,Sculptor,Home Win,3,2018,61,10.0,1.0,557.0,484.0,73.0,9.0,3.0,426.0,341.0,85.0,1.0,-2.0,19.0,4.0,983.0,825.0,158.0,0.869,0.8003,0.8394,7.0,3.0,1.0,0.0,269.0,288.0,226.0,258.0,43.0,30.0,0.8403,0.896,2.0,7.0,0.0,3.0,202.0,224.0,162.0,179.0,40.0,45.0,0.802,0.7993,5.0,-4.0,1.0,-3.0
2,Cosmos Redshift 7,Cigar,Home Win,1,2018,30,1.0,0.0,380.0,295.0,85.0,18.0,2.0,425.0,337.0,88.0,-17.0,-2.0,19.0,2.0,805.0,632.0,173.0,0.7764,0.793,0.785,0.0,1.0,0.0,0.0,223.0,157.0,176.0,119.0,47.0,38.0,0.789,0.758,7.0,11.0,0.0,2.0,201.0,224.0,166.0,171.0,35.0,53.0,0.8257,0.763,-7.0,-10.0,0.0,-2.0
2,Cosmos Redshift 7,Cartwheel,Home Win,2,2018,40,14.0,3.0,376.0,278.0,98.0,5.0,2.0,555.0,458.0,97.0,9.0,1.0,19.0,5.0,931.0,736.0,195.0,0.7393,0.825,0.7905,6.0,8.0,2.0,1.0,213.0,163.0,167.0,111.0,46.0,52.0,0.784,0.681,1.0,4.0,1.0,1.0,235.0,320.0,192.0,266.0,43.0,54.0,0.817,0.831,5.0,4.0,1.0,0.0
2,Cosmos Redshift 7,Comet,Home Win,4,2018,108,12.0,4.0,362.0,252.0,110.0,8.0,1.0,320.0,213.0,107.0,4.0,3.0,20.0,5.0,682.0,465.0,217.0,0.6963,0.6655,0.6816,5.0,7.0,1.0,3.0,196.0,166.0,145.0,107.0,51.0,59.0,0.7397,0.6445,6.0,2.0,1.0,0.0,154.0,166.0,102.0,111.0,52.0,55.0,0.662,0.6685,-1.0,5.0,0.0,3.0
2,Cosmos Redshift 7,Medusa Merger,Away win,5,2018,122,5.0,2.0,370.0,303.0,67.0,10.0,1.0,513.0,444.0,69.0,-5.0,1.0,15.0,3.0,883.0,747.0,136.0,0.819,0.8657,0.846,2.0,3.0,2.0,0.0,190.0,180.0,158.0,145.0,32.0,35.0,0.8315,0.8057,2.0,8.0,0.0,1.0,307.0,206.0,268.0,176.0,39.0,30.0,0.873,0.8545,0.0,-5.0,2.0,-1.0
2,Fireworks,Cosmos Redshift 7,Draw,5,2018,131,14.0,4.0,329.0,228.0,101.0,7.0,3.0,485.0,401.0,84.0,7.0,1.0,21.0,7.0,814.0,629.0,185.0,0.693,0.8267,0.773,10.0,4.0,3.0,1.0,167.0,162.0,128.0,100.0,39.0,62.0,0.7666,0.617,2.0,5.0,1.0,2.0,272.0,213.0,247.0,154.0,25.0,59.0,0.908,0.723,8.0,-1.0,2.0,-1.0
2,Milky Way,Cosmos Redshift 7,Draw,2,2018,55,7.0,2.0,310.0,228.0,82.0,10.0,2.0,430.0,337.0,93.0,-3.0,0.0,17.0,4.0,740.0,565.0,175.0,0.7354,0.7837,0.7637,0.0,7.0,0.0,2.0,166.0,144.0,125.0,103.0,41.0,41.0,0.753,0.7153,1.0,9.0,0.0,2.0,205.0,225.0,157.0,180.0,48.0,45.0,0.7656,0.8,-1.0,-2.0,0.0,0.0
2,Triangulum,Cosmos Redshift 7,Away win,1,2018,13,14.0,2.0,471.0,389.0,82.0,11.0,1.0,360.0,283.0,77.0,3.0,1.0,25.0,3.0,831.0,672.0,159.0,0.8257,0.786,0.8086,5.0,9.0,1.0,1.0,201.0,270.0,161.0,228.0,40.0,42.0,0.801,0.844,7.0,4.0,0.0,1.0,168.0,192.0,127.0,156.0,41.0,36.0,0.756,0.8125,-2.0,5.0,1.0,0.0
2,Cigar,Fireworks,Draw,4,2018,96,17.0,4.0,401.0,312.0,89.0,11.0,4.0,443.0,362.0,81.0,6.0,0.0,28.0,8.0,844.0,674.0,170.0,0.778,0.8174,0.7983,8.0,9.0,3.0,1.0,201.0,200.0,155.0,157.0,46.0,43.0,0.771,0.785,5.0,6.0,1.0,3.0,291.0,152.0,247.0,115.0,44.0,37.0,0.8486,0.7563,3.0,3.0,2.0,-2.0
2,Circinus,Fireworks,Home Win,5,2018,121,1.0,1.0,418.0,315.0,103.0,13.0,3.0,660.0,557.0,103.0,-12.0,-2.0,14.0,4.0,1078.0,872.0,206.0,0.7534,0.8438,0.809,1.0,0.0,1.0,0.0,213.0,205.0,164.0,151.0,49.0,54.0,0.77,0.737,4.0,9.0,1.0,2.0,329.0,331.0,282.0,275.0,47.0,56.0,0.857,0.831,-3.0,-9.0,0.0,-2.0
2,Cartwheel,Fireworks,Away win,3,2018,65,13.0,2.0,656.0,566.0,90.0,9.0,2.0,347.0,268.0,79.0,4.0,0.0,22.0,4.0,1003.0,834.0,169.0,0.863,0.7725,0.8315,2.0,11.0,1.0,1.0,301.0,355.0,262.0,304.0,39.0,51.0,0.8706,0.8564,6.0,3.0,2.0,0.0,206.0,141.0,168.0,100.0,38.0,41.0,0.8154,0.709,-4.0,8.0,-1.0,1.0
2,Comet,Fireworks,Draw,12,2017,352,14.0,3.0,435.0,345.0,90.0,9.0,2.0,493.0,407.0,86.0,5.0,1.0,23.0,5.0,928.0,752.0,176.0,0.793,0.8257,0.8105,5.0,9.0,2.0,1.0,215.0,220.0,172.0,173.0,43.0,47.0,0.8,0.786,7.0,2.0,1.0,1.0,266.0,227.0,220.0,187.0,46.0,40.0,0.827,0.8237,-2.0,7.0,1.0,0.0
2,Fireworks,Sculptor,Draw,4,2018,114,7.0,0.0,513.0,413.0,100.0,5.0,0.0,428.0,321.0,107.0,2.0,0.0,12.0,0.0,941.0,734.0,207.0,0.805,0.75,0.78,4.0,3.0,0.0,0.0,253.0,260.0,198.0,215.0,55.0,45.0,0.7827,0.827,3.0,2.0,0.0,0.0,238.0,190.0,188.0,133.0,50.0,57.0,0.79,0.7,1.0,1.0,0.0,0.0
2,Fireworks,Cigar,Draw,1,2018,23,13.0,1.0,458.0,377.0,81.0,18.0,3.0,599.0,516.0,83.0,-5.0,-2.0,31.0,4.0,1057.0,893.0,164.0,0.823,0.8613,0.8447,6.0,7.0,1.0,0.0,246.0,212.0,208.0,169.0,38.0,43.0,0.8457,0.7974,6.0,12.0,1.0,2.0,332.0,267.0,296.0,220.0,36.0,47.0,0.8916,0.8237,0.0,-5.0,0.0,-2.0
2,Fireworks,Circinus,Home Win,11,2017,325,7.0,1.0,443.0,361.0,82.0,4.0,3.0,601.0,507.0,94.0,3.0,-2.0,11.0,4.0,1044.0,868.0,176.0,0.815,0.8438,0.8315,5.0,2.0,1.0,0.0,228.0,215.0,190.0,171.0,38.0,44.0,0.8335,0.7954,4.0,0.0,3.0,0.0,253.0,348.0,208.0,299.0,45.0,49.0,0.8223,0.8594,1.0,2.0,-2.0,0.0
2,Fireworks,Cartwheel,Away win,12,2017,349,15.0,2.0,464.0,378.0,86.0,3.0,1.0,573.0,491.0,82.0,12.0,1.0,18.0,3.0,1037.0,869.0,168.0,0.8145,0.857,0.838,5.0,10.0,0.0,2.0,174.0,290.0,132.0,246.0,42.0,44.0,0.759,0.848,1.0,2.0,0.0,1.0,349.0,224.0,311.0,180.0,38.0,44.0,0.891,0.8037,4.0,8.0,0.0,1.0
2,Fireworks,Comet,Away win,4,2018,117,11.0,1.0,421.0,321.0,100.0,8.0,1.0,376.0,284.0,92.0,3.0,0.0,19.0,2.0,797.0,605.0,192.0,0.7627,0.7554,0.7593,8.0,3.0,1.0,0.0,210.0,211.0,159.0,162.0,51.0,49.0,0.7573,0.7676,3.0,5.0,0.0,1.0,196.0,180.0,151.0,133.0,45.0,47.0,0.7705,0.739,5.0,-2.0,1.0,-1.0
2,Fireworks,Medusa Merger,Away win,3,2018,72,11.0,0.0,337.0,266.0,71.0,11.0,2.0,526.0,448.0,78.0,0.0,-2.0,22.0,2.0,863.0,714.0,149.0,0.7896,0.8516,0.827,8.0,3.0,0.0,0.0,166.0,171.0,128.0,138.0,38.0,33.0,0.771,0.807,7.0,4.0,1.0,1.0,250.0,276.0,219.0,229.0,31.0,47.0,0.876,0.8296,1.0,-1.0,-1.0,-1.0
2,Fireworks,Milky Way,Draw,3,2018,78,10.0,1.0,374.0,297.0,77.0,9.0,2.0,490.0,404.0,86.0,1.0,-1.0,19.0,3.0,864.0,701.0,163.0,0.794,0.8247,0.8115,6.0,4.0,1.0,0.0,198.0,176.0,160.0,137.0,38.0,39.0,0.808,0.7783,7.0,2.0,2.0,0.0,243.0,247.0,210.0,194.0,33.0,53.0,0.8643,0.7856,-1.0,2.0,-1.0,0.0
2,Fireworks,Triangulum,Home Win,1,2018,5,18.0,9.0,474.0,392.0,82.0,6.0,4.0,516.0,420.0,96.0,12.0,5.0,24.0,13.0,990.0,812.0,178.0,0.827,0.814,0.8203,10.0,8.0,4.0,5.0,246.0,228.0,207.0,185.0,39.0,43.0,0.8413,0.8115,5.0,1.0,3.0,1.0,238.0,278.0,196.0,224.0,42.0,54.0,0.8237,0.8057,5.0,7.0,1.0,4.0
